Borrower Number,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
366,0.1548672566371681,0.1570247933884297,0.1271186440677966,0.1428571428571428,0.0995850622406639,0.0877862595419847,0.1111111111111111,0.135593220338983,0.1115537848605577
367,0.090566037735849,0.1390977443609022,0.1291512915129151,0.11328125,0.1094339622641509,0.1365461847389558,0.0965250965250965,0.139917695473251,0.123015873015873
368,0.1038461538461538,0.1217391304347826,0.131578947368421,0.11328125,0.0888888888888888,0.135593220338983,0.1111111111111111,0.139917695473251,0.123015873015873
369,0.1447963800904977,0.1217391304347826,0.131578947368421,0.1088709677419354,0.131578947368421,0.0933333333333333,0.1209677419354838,0.1076923076923077,0.1407407407407407
370,0.090566037735849,0.1379310344827586,0.1123595505617977,0.1349206349206349,0.1115702479338843,0.1330645161290322,0.0965250965250965,0.1196581196581196,0.1333333333333333
371,0.1024590163934426,0.1390977443609022,0.1123595505617977,0.1428571428571428,0.1115702479338843,0.1346153846153846,0.1574803149606299,0.1411764705882353,0.123015873015873
372,0.090566037735849,0.1217391304347826,0.108433734939759,0.1088709677419354,0.1388888888888889,0.0877862595419847,0.1004366812227074,0.1196581196581196,0.123015873015873
373,0.1023890784982935,0.1535580524344569,0.1338289962825278,0.1088709677419354,0.131578947368421,0.135593220338983,0.1310861423220973,0.1076923076923077,0.123015873015873
374,0.1023890784982935,0.1440677966101695,0.1123595505617977,0.1358490566037735,0.1148148148148148,0.1085271317829457,0.0965250965250965,0.1076923076923077,0.117408906882591
375,0.102880658436214,0.1379310344827586,0.1462450592885375,0.1428571428571428,0.1115702479338843,0.135593220338983,0.1111111111111111,0.1076923076923077,0.1333333333333333
376,0.1290322580645161,0.1440677966101695,0.1291512915129151,0.11328125,0.1115702479338843,0.135593220338983,0.1244813278008298,0.1411764705882353,0.123015873015873
377,0.1038461538461538,0.1217391304347826,0.1291512915129151,0.0933333333333333,0.0995850622406639,0.0933333333333333,0.1574803149606299,0.139917695473251,0.1407407407407407
378,0.102880658436214,0.1330645161290322,0.1462450592885375,0.11328125,0.1388888888888889,0.1085271317829457,0.1111111111111111,0.1127272727272727,0.1124031007751938
379,0.1548672566371681,0.1570247933884297,0.1291512915129151,0.0933333333333333,0.0888888888888888,0.1365461847389558,0.1310861423220973,0.1127272727272727,0.1407407407407407
380,0.1023890784982935,0.1390977443609022,0.1462450592885375,0.1024590163934426,0.131578947368421,0.0877862595419847,0.0965250965250965,0.1387755102040816,0.117408906882591
381,0.1548672566371681,0.1379310344827586,0.108433734939759,0.1188524590163934,0.1388888888888889,0.1346153846153846,0.1004366812227074,0.1411764705882353,0.1333333333333333
382,0.1023890784982935,0.1330645161290322,0.1123595505617977,0.1024590163934426,0.1115702479338843,0.1085271317829457,0.1244813278008298,0.1411764705882353,0.1124031007751938
383,0.1290322580645161,0.1440677966101695,0.1338289962825278,0.1024590163934426,0.1388888888888889,0.1085271317829457,0.1244813278008298,0.139917695473251,0.1111111111111111
384,0.102880658436214,0.1390977443609022,0.131578947368421,0.1024590163934426,0.1148148148148148,0.1330645161290322,0.1244813278008298,0.1111111111111111,0.1407407407407407
385,0.1290322580645161,0.1390977443609022,0.1271186440677966,0.11328125,0.0888888888888888,0.1365461847389558,0.1244813278008298,0.135593220338983,0.0858369098712446
386,0.1038461538461538,0.1440677966101695,0.131578947368421,0.1428571428571428,0.131578947368421,0.1335877862595419,0.0965250965250965,0.1387755102040816,0.1115537848605577
387,0.1548672566371681,0.1330645161290322,0.131578947368421,0.1024590163934426,0.100418410041841,0.1085271317829457,0.1310861423220973,0.1411764705882353,0.1333333333333333
388,0.1023890784982935,0.08,0.1271186440677966,0.1358490566037735,0.100418410041841,0.1335877862595419,0.1574803149606299,0.1076923076923077,0.1115537848605577
389,0.1024590163934426,0.1217391304347826,0.1338289962825278,0.1349206349206349,0.0995850622406639,0.135593220338983,0.1209677419354838,0.1196581196581196,0.1407407407407407
390,0.090566037735849,0.1570247933884297,0.1462450592885375,0.0933333333333333,0.131578947368421,0.1085271317829457,0.1310861423220973,0.1387755102040816,0.1111111111111111
391,0.090566037735849,0.1330645161290322,0.0837004405286343,0.1349206349206349,0.1094339622641509,0.1335877862595419,0.1004366812227074,0.1076923076923077,0.1124031007751938
392,0.1447963800904977,0.1440677966101695,0.0837004405286343,0.1024590163934426,0.0888888888888888,0.135593220338983,0.1209677419354838,0.135593220338983,0.0858369098712446
393,0.090566037735849,0.08,0.1271186440677966,0.0933333333333333,0.0995850622406639,0.0933333333333333,0.1574803149606299,0.139917695473251,0.123015873015873
394,0.1024590163934426,0.1217391304347826,0.1271186440677966,0.1358490566037735,0.0888888888888888,0.135593220338983,0.1310861423220973,0.1387755102040816,0.0858369098712446
395,0.1447963800904977,0.08,0.1123595505617977,0.1428571428571428,0.0995850622406639,0.1330645161290322,0.0965250965250965,0.1127272727272727,0.123015873015873
396,0.102880658436214,0.1379310344827586,0.1291512915129151,0.1349206349206349,0.0888888888888888,0.1346153846153846,0.0965250965250965,0.135593220338983,0.1111111111111111
397,0.102880658436214,0.08,0.0837004405286343,0.1428571428571428,0.1115702479338843,0.1335877862595419,0.1310861423220973,0.135593220338983,0.0858369098712446
398,0.102880658436214,0.1379310344827586,0.1123595505617977,0.1358490566037735,0.1148148148148148,0.1365461847389558,0.1286307053941908,0.139917695473251,0.1407407407407407
399,0.1038461538461538,0.1217391304347826,0.1338289962825278,0.1024590163934426,0.1388888888888889,0.0877862595419847,0.1111111111111111,0.1196581196581196,0.1333333333333333
400,0.090566037735849,0.1440677966101695,0.0837004405286343,0.1428571428571428,0.0888888888888888,0.0877862595419847,0.1209677419354838,0.1387755102040816,0.1124031007751938
401,0.1024590163934426,0.1217391304347826,0.1271186440677966,0.11328125,0.0888888888888888,0.1346153846153846,0.1244813278008298,0.1111111111111111,0.1333333333333333
402,0.1548672566371681,0.1379310344827586,0.1462450592885375,0.0933333333333333,0.1388888888888889,0.1365461847389558,0.1004366812227074,0.1411764705882353,0.0858369098712446
403,0.090566037735849,0.1390977443609022,0.1338289962825278,0.0933333333333333,0.1094339622641509,0.1335877862595419,0.1244813278008298,0.1127272727272727,0.123015873015873
404,0.1038461538461538,0.1440677966101695,0.108433734939759,0.1088709677419354,0.1094339622641509,0.0877862595419847,0.1286307053941908,0.1076923076923077,0.117408906882591
405,0.1548672566371681,0.1440677966101695,0.1462450592885375,0.1358490566037735,0.131578947368421,0.1365461847389558,0.0965250965250965,0.1196581196581196,0.1124031007751938
406,0.1024590163934426,0.1379310344827586,0.1291512915129151,0.11328125,0.1094339622641509,0.1330645161290322,0.1574803149606299,0.135593220338983,0.1111111111111111
407,0.1024590163934426,0.1535580524344569,0.0837004405286343,0.11328125,0.0888888888888888,0.1346153846153846,0.1574803149606299,0.1196581196581196,0.123015873015873
408,0.1038461538461538,0.1440677966101695,0.0837004405286343,0.11328125,0.0888888888888888,0.1346153846153846,0.1574803149606299,0.135593220338983,0.0858369098712446
409,0.1290322580645161,0.1440677966101695,0.1271186440677966,0.1088709677419354,0.1388888888888889,0.0877862595419847,0.1286307053941908,0.1127272727272727,0.117408906882591
410,0.1024590163934426,0.1440677966101695,0.1338289962825278,0.1024590163934426,0.1388888888888889,0.1085271317829457,0.0965250965250965,0.1111111111111111,0.1111111111111111
411,0.090566037735849,0.1440677966101695,0.131578947368421,0.1428571428571428,0.0995850622406639,0.1085271317829457,0.1244813278008298,0.139917695473251,0.1111111111111111
412,0.1290322580645161,0.1535580524344569,0.1271186440677966,0.1358490566037735,0.1115702479338843,0.0933333333333333,0.1244813278008298,0.135593220338983,0.123015873015873
413,0.102880658436214,0.1379310344827586,0.131578947368421,0.1088709677419354,0.131578947368421,0.0877862595419847,0.1310861423220973,0.1076923076923077,0.1124031007751938
414,0.102880658436214,0.1330645161290322,0.108433734939759,0.1358490566037735,0.0995850622406639,0.1335877862595419,0.1209677419354838,0.1076923076923077,0.1124031007751938
415,0.102880658436214,0.1379310344827586,0.1291512915129151,0.1024590163934426,0.1148148148148148,0.1085271317829457,0.1244813278008298,0.1111111111111111,0.123015873015873
416,0.090566037735849,0.1217391304347826,0.1338289962825278,0.1188524590163934,0.1094339622641509,0.135593220338983,0.1111111111111111,0.1387755102040816,0.1124031007751938
417,0.102880658436214,0.1379310344827586,0.1338289962825278,0.1358490566037735,0.1094339622641509,0.0877862595419847,0.1004366812227074,0.1111111111111111,0.1333333333333333
418,0.1023890784982935,0.08,0.131578947368421,0.1358490566037735,0.1148148148148148,0.1330645161290322,0.1004366812227074,0.135593220338983,0.1124031007751938
419,0.1038461538461538,0.1379310344827586,0.131578947368421,0.1358490566037735,0.1115702479338843,0.135593220338983,0.0965250965250965,0.1196581196581196,0.1124031007751938
420,0.1038461538461538,0.1330645161290322,0.1291512915129151,0.1088709677419354,0.0888888888888888,0.135593220338983,0.1574803149606299,0.1196581196581196,0.117408906882591
421,0.102880658436214,0.1379310344827586,0.0837004405286343,0.11328125,0.0995850622406639,0.1085271317829457,0.1209677419354838,0.1127272727272727,0.1333333333333333
422,0.1038461538461538,0.1330645161290322,0.1291512915129151,0.1024590163934426,0.1148148148148148,0.1365461847389558,0.1111111111111111,0.1111111111111111,0.1333333333333333
423,0.1023890784982935,0.1217391304347826,0.1338289962825278,0.1349206349206349,0.1388888888888889,0.1330645161290322,0.1111111111111111,0.1387755102040816,0.123015873015873
424,0.1023890784982935,0.1379310344827586,0.1123595505617977,0.1349206349206349,0.100418410041841,0.1085271317829457,0.0965250965250965,0.1411764705882353,0.117408906882591
425,0.1548672566371681,0.1379310344827586,0.1338289962825278,0.1088709677419354,0.1115702479338843,0.1335877862595419,0.1004366812227074,0.139917695473251,0.1124031007751938
426,0.1023890784982935,0.1535580524344569,0.1123595505617977,0.1349206349206349,0.1115702479338843,0.0877862595419847,0.0965250965250965,0.135593220338983,0.1111111111111111
427,0.1290322580645161,0.1217391304347826,0.131578947368421,0.1349206349206349,0.1148148148148148,0.1085271317829457,0.1244813278008298,0.1387755102040816,0.1124031007751938
428,0.090566037735849,0.1217391304347826,0.1462450592885375,0.0933333333333333,0.0888888888888888,0.1330645161290322,0.1574803149606299,0.1076923076923077,0.1115537848605577
429,0.1023890784982935,0.1390977443609022,0.131578947368421,0.11328125,0.1148148148148148,0.1346153846153846,0.1004366812227074,0.1387755102040816,0.1333333333333333
430,0.102880658436214,0.1570247933884297,0.0837004405286343,0.1428571428571428,0.1388888888888889,0.135593220338983,0.1209677419354838,0.1127272727272727,0.1124031007751938
431,0.090566037735849,0.1570247933884297,0.108433734939759,0.1024590163934426,0.1115702479338843,0.135593220338983,0.1286307053941908,0.1387755102040816,0.123015873015873
432,0.102880658436214,0.1535580524344569,0.1338289962825278,0.1358490566037735,0.1148148148148148,0.1335877862595419,0.1111111111111111,0.139917695473251,0.0858369098712446
433,0.1038461538461538,0.1570247933884297,0.0837004405286343,0.1428571428571428,0.1115702479338843,0.1365461847389558,0.1004366812227074,0.1111111111111111,0.1407407407407407
434,0.102880658436214,0.1535580524344569,0.1291512915129151,0.1188524590163934,0.131578947368421,0.1365461847389558,0.1004366812227074,0.1411764705882353,0.1111111111111111
435,0.1023890784982935,0.1217391304347826,0.108433734939759,0.1349206349206349,0.1388888888888889,0.1346153846153846,0.1574803149606299,0.1076923076923077,0.0858369098712446
436,0.090566037735849,0.1379310344827586,0.1271186440677966,0.1088709677419354,0.1094339622641509,0.1335877862595419,0.1574803149606299,0.1127272727272727,0.1124031007751938
437,0.102880658436214,0.1535580524344569,0.1338289962825278,0.1088709677419354,0.131578947368421,0.1330645161290322,0.1286307053941908,0.135593220338983,0.117408906882591
438,0.1290322580645161,0.1379310344827586,0.1123595505617977,0.1349206349206349,0.131578947368421,0.135593220338983,0.1286307053941908,0.139917695473251,0.1111111111111111
439,0.1447963800904977,0.1330645161290322,0.0837004405286343,0.11328125,0.1388888888888889,0.0933333333333333,0.1209677419354838,0.1196581196581196,0.1115537848605577
440,0.090566037735849,0.1570247933884297,0.1338289962825278,0.1188524590163934,0.0995850622406639,0.1365461847389558,0.1209677419354838,0.1127272727272727,0.1115537848605577
441,0.1290322580645161,0.1390977443609022,0.1291512915129151,0.11328125,0.100418410041841,0.0877862595419847,0.1244813278008298,0.1111111111111111,0.1333333333333333
442,0.102880658436214,0.08,0.1291512915129151,0.0933333333333333,0.0995850622406639,0.1346153846153846,0.1574803149606299,0.1111111111111111,0.1111111111111111
443,0.1447963800904977,0.1440677966101695,0.108433734939759,0.1428571428571428,0.0888888888888888,0.135593220338983,0.1004366812227074,0.1111111111111111,0.1111111111111111
444,0.1038461538461538,0.1330645161290322,0.131578947368421,0.11328125,0.0995850622406639,0.1085271317829457,0.1004366812227074,0.1411764705882353,0.1124031007751938
445,0.1023890784982935,0.1535580524344569,0.131578947368421,0.1349206349206349,0.1115702479338843,0.1346153846153846,0.1244813278008298,0.1196581196581196,0.1111111111111111
446,0.090566037735849,0.1440677966101695,0.108433734939759,0.11328125,0.131578947368421,0.1085271317829457,0.1574803149606299,0.139917695473251,0.1111111111111111
447,0.1024590163934426,0.08,0.108433734939759,0.1088709677419354,0.0995850622406639,0.0933333333333333,0.1574803149606299,0.1127272727272727,0.1111111111111111
448,0.1023890784982935,0.1570247933884297,0.1271186440677966,0.0933333333333333,0.1148148148148148,0.135593220338983,0.0965250965250965,0.135593220338983,0.123015873015873
449,0.1290322580645161,0.1217391304347826,0.1338289962825278,0.1349206349206349,0.100418410041841,0.1330645161290322,0.1209677419354838,0.139917695473251,0.1333333333333333
450,0.1447963800904977,0.1440677966101695,0.108433734939759,0.1358490566037735,0.1388888888888889,0.0933333333333333,0.1004366812227074,0.139917695473251,0.1115537848605577
451,0.102880658436214,0.1390977443609022,0.1291512915129151,0.11328125,0.1094339622641509,0.1330645161290322,0.1574803149606299,0.135593220338983,0.0858369098712446
452,0.1024590163934426,0.08,0.1123595505617977,0.1358490566037735,0.1148148148148148,0.1365461847389558,0.1004366812227074,0.1076923076923077,0.1111111111111111
453,0.102880658436214,0.1570247933884297,0.131578947368421,0.1188524590163934,0.1094339622641509,0.1085271317829457,0.1286307053941908,0.1387755102040816,0.123015873015873
454,0.1290322580645161,0.08,0.0837004405286343,0.1349206349206349,0.0888888888888888,0.1085271317829457,0.1244813278008298,0.1127272727272727,0.117408906882591
455,0.1447963800904977,0.1330645161290322,0.1291512915129151,0.1024590163934426,0.131578947368421,0.1335877862595419,0.1310861423220973,0.1196581196581196,0.123015873015873
456,0.1290322580645161,0.1379310344827586,0.1291512915129151,0.1428571428571428,0.100418410041841,0.1335877862595419,0.1004366812227074,0.1076923076923077,0.117408906882591
457,0.090566037735849,0.1390977443609022,0.1462450592885375,0.0933333333333333,0.1148148148148148,0.1365461847389558,0.1310861423220973,0.1076923076923077,0.1124031007751938
458,0.1038461538461538,0.08,0.1291512915129151,0.1188524590163934,0.100418410041841,0.1085271317829457,0.0965250965250965,0.1196581196581196,0.123015873015873
459,0.102880658436214,0.08,0.1462450592885375,0.11328125,0.1115702479338843,0.0933333333333333,0.1286307053941908,0.1387755102040816,0.123015873015873
460,0.1023890784982935,0.1440677966101695,0.108433734939759,0.1188524590163934,0.1388888888888889,0.1365461847389558,0.1111111111111111,0.1196581196581196,0.0858369098712446
461,0.1548672566371681,0.1535580524344569,0.0837004405286343,0.1428571428571428,0.131578947368421,0.0877862595419847,0.0965250965250965,0.139917695473251,0.1111111111111111
462,0.1024590163934426,0.1570247933884297,0.131578947368421,0.1349206349206349,0.0995850622406639,0.1330645161290322,0.1286307053941908,0.135593220338983,0.0858369098712446
463,0.1038461538461538,0.1217391304347826,0.1462450592885375,0.1088709677419354,0.0888888888888888,0.1365461847389558,0.1004366812227074,0.139917695473251,0.123015873015873
464,0.1447963800904977,0.1390977443609022,0.1271186440677966,0.1188524590163934,0.1094339622641509,0.135593220338983,0.1209677419354838,0.1111111111111111,0.1111111111111111
465,0.1023890784982935,0.08,0.131578947368421,0.1088709677419354,0.1115702479338843,0.1335877862595419,0.1004366812227074,0.1411764705882353,0.1115537848605577
466,0.1023890784982935,0.1440677966101695,0.1462450592885375,0.1349206349206349,0.0888888888888888,0.135593220338983,0.0965250965250965,0.135593220338983,0.1333333333333333
467,0.1290322580645161,0.1535580524344569,0.1271186440677966,0.1358490566037735,0.1094339622641509,0.0877862595419847,0.1004366812227074,0.1076923076923077,0.1333333333333333
468,0.1023890784982935,0.1379310344827586,0.0837004405286343,0.1088709677419354,0.0888888888888888,0.1330645161290322,0.1574803149606299,0.1411764705882353,0.1333333333333333
469,0.090566037735849,0.1390977443609022,0.1338289962825278,0.1024590163934426,0.1148148148148148,0.1335877862595419,0.1004366812227074,0.1111111111111111,0.0858369098712446
470,0.1024590163934426,0.08,0.0837004405286343,0.1188524590163934,0.1148148148148148,0.1085271317829457,0.0965250965250965,0.1076923076923077,0.0858369098712446
471,0.1024590163934426,0.1217391304347826,0.1123595505617977,0.1358490566037735,0.1094339622641509,0.1346153846153846,0.1209677419354838,0.1127272727272727,0.0858369098712446
472,0.090566037735849,0.1440677966101695,0.1462450592885375,0.1349206349206349,0.1388888888888889,0.1330645161290322,0.1310861423220973,0.139917695473251,0.0858369098712446
473,0.1023890784982935,0.1330645161290322,0.131578947368421,0.1349206349206349,0.1115702479338843,0.1330645161290322,0.1209677419354838,0.1076923076923077,0.1111111111111111
474,0.1038461538461538,0.1440677966101695,0.1291512915129151,0.1088709677419354,0.1148148148148148,0.1346153846153846,0.1310861423220973,0.1387755102040816,0.117408906882591
475,0.1024590163934426,0.1570247933884297,0.1338289962825278,0.1358490566037735,0.1388888888888889,0.1335877862595419,0.1286307053941908,0.1411764705882353,0.1111111111111111
476,0.1548672566371681,0.1379310344827586,0.108433734939759,0.1188524590163934,0.0995850622406639,0.1085271317829457,0.1574803149606299,0.139917695473251,0.0858369098712446
477,0.1290322580645161,0.1379310344827586,0.0837004405286343,0.1428571428571428,0.1094339622641509,0.0877862595419847,0.1574803149606299,0.135593220338983,0.0858369098712446
478,0.1447963800904977,0.1570247933884297,0.1123595505617977,0.1349206349206349,0.131578947368421,0.1346153846153846,0.1111111111111111,0.1196581196581196,0.0858369098712446
479,0.1038461538461538,0.1379310344827586,0.131578947368421,0.1349206349206349,0.1115702479338843,0.1365461847389558,0.1209677419354838,0.1127272727272727,0.117408906882591
480,0.1038461538461538,0.1390977443609022,0.1338289962825278,0.0933333333333333,0.0995850622406639,0.135593220338983,0.1004366812227074,0.1411764705882353,0.117408906882591
481,0.1447963800904977,0.1440677966101695,0.1291512915129151,0.1349206349206349,0.1115702479338843,0.1085271317829457,0.0965250965250965,0.1387755102040816,0.123015873015873
482,0.1024590163934426,0.1440677966101695,0.1123595505617977,0.1349206349206349,0.1115702479338843,0.1330645161290322,0.0965250965250965,0.135593220338983,0.117408906882591
483,0.1290322580645161,0.1535580524344569,0.1123595505617977,0.1188524590163934,0.1388888888888889,0.0933333333333333,0.1244813278008298,0.1387755102040816,0.123015873015873
484,0.1447963800904977,0.08,0.1462450592885375,0.11328125,0.131578947368421,0.135593220338983,0.1286307053941908,0.1411764705882353,0.1115537848605577
485,0.1038461538461538,0.08,0.1291512915129151,0.0933333333333333,0.1148148148148148,0.1085271317829457,0.0965250965250965,0.1196581196581196,0.117408906882591
486,0.1038461538461538,0.1535580524344569,0.1291512915129151,0.11328125,0.0888888888888888,0.1365461847389558,0.1286307053941908,0.1127272727272727,0.1124031007751938
487,0.1548672566371681,0.1330645161290322,0.0837004405286343,0.1024590163934426,0.1115702479338843,0.1335877862595419,0.1111111111111111,0.1127272727272727,0.1111111111111111
488,0.1548672566371681,0.1570247933884297,0.108433734939759,0.0933333333333333,0.0888888888888888,0.1365461847389558,0.1244813278008298,0.135593220338983,0.1124031007751938
489,0.1024590163934426,0.1535580524344569,0.108433734939759,0.1358490566037735,0.100418410041841,0.1330645161290322,0.1574803149606299,0.1196581196581196,0.1124031007751938
490,0.090566037735849,0.1535580524344569,0.1462450592885375,0.1088709677419354,0.1148148148148148,0.0877862595419847,0.0965250965250965,0.1387755102040816,0.1115537848605577
491,0.1038461538461538,0.1440677966101695,0.1291512915129151,0.1188524590163934,0.1115702479338843,0.1365461847389558,0.1209677419354838,0.1127272727272727,0.123015873015873
492,0.102880658436214,0.1379310344827586,0.1271186440677966,0.1349206349206349,0.1094339622641509,0.1330645161290322,0.1111111111111111,0.1196581196581196,0.1407407407407407
493,0.090566037735849,0.1440677966101695,0.1338289962825278,0.1358490566037735,0.1115702479338843,0.1330645161290322,0.1209677419354838,0.1111111111111111,0.1124031007751938
494,0.1038461538461538,0.1570247933884297,0.1462450592885375,0.1428571428571428,0.1115702479338843,0.135593220338983,0.1004366812227074,0.1111111111111111,0.123015873015873
495,0.102880658436214,0.08,0.1271186440677966,0.1024590163934426,0.0995850622406639,0.0933333333333333,0.1244813278008298,0.1127272727272727,0.1124031007751938
496,0.1023890784982935,0.1217391304347826,0.1123595505617977,0.0933333333333333,0.0995850622406639,0.1085271317829457,0.1310861423220973,0.1196581196581196,0.1115537848605577
497,0.1290322580645161,0.1379310344827586,0.1271186440677966,0.1358490566037735,0.0995850622406639,0.135593220338983,0.1209677419354838,0.1111111111111111,0.117408906882591
498,0.1290322580645161,0.1535580524344569,0.131578947368421,0.1349206349206349,0.1148148148148148,0.1346153846153846,0.1286307053941908,0.1111111111111111,0.0858369098712446
499,0.1447963800904977,0.1535580524344569,0.131578947368421,0.0933333333333333,0.131578947368421,0.1365461847389558,0.1111111111111111,0.1411764705882353,0.123015873015873
500,0.1023890784982935,0.1217391304347826,0.108433734939759,0.1428571428571428,0.0888888888888888,0.1346153846153846,0.1111111111111111,0.1387755102040816,0.1407407407407407
501,0.090566037735849,0.1535580524344569,0.131578947368421,0.1428571428571428,0.131578947368421,0.1330645161290322,0.1310861423220973,0.1111111111111111,0.1333333333333333
502,0.102880658436214,0.1217391304347826,0.0837004405286343,0.1088709677419354,0.100418410041841,0.1346153846153846,0.1574803149606299,0.1411764705882353,0.123015873015873
503,0.090566037735849,0.08,0.1123595505617977,0.1024590163934426,0.1115702479338843,0.0933333333333333,0.1286307053941908,0.1387755102040816,0.0858369098712446
504,0.1024590163934426,0.08,0.1123595505617977,0.1088709677419354,0.100418410041841,0.0877862595419847,0.1209677419354838,0.1196581196581196,0.123015873015873
505,0.1290322580645161,0.1535580524344569,0.131578947368421,0.0933333333333333,0.0888888888888888,0.1346153846153846,0.1286307053941908,0.139917695473251,0.1333333333333333
506,0.090566037735849,0.1379310344827586,0.1291512915129151,0.1024590163934426,0.0995850622406639,0.1365461847389558,0.1111111111111111,0.139917695473251,0.123015873015873
507,0.1290322580645161,0.1390977443609022,0.1291512915129151,0.1088709677419354,0.131578947368421,0.0933333333333333,0.1244813278008298,0.1076923076923077,0.1111111111111111
508,0.1038461538461538,0.1390977443609022,0.0837004405286343,0.1188524590163934,0.1115702479338843,0.1346153846153846,0.1111111111111111,0.139917695473251,0.123015873015873
509,0.090566037735849,0.08,0.1338289962825278,0.1428571428571428,0.1094339622641509,0.1330645161290322,0.0965250965250965,0.1076923076923077,0.1124031007751938
510,0.1447963800904977,0.1570247933884297,0.1462450592885375,0.1188524590163934,0.131578947368421,0.1085271317829457,0.1574803149606299,0.1387755102040816,0.0858369098712446
511,0.1024590163934426,0.08,0.1123595505617977,0.1188524590163934,0.0995850622406639,0.1335877862595419,0.1574803149606299,0.139917695473251,0.1407407407407407
512,0.1038461538461538,0.08,0.131578947368421,0.1088709677419354,0.131578947368421,0.1085271317829457,0.1004366812227074,0.139917695473251,0.123015873015873
513,0.1290322580645161,0.08,0.1271186440677966,0.1088709677419354,0.131578947368421,0.1335877862595419,0.1310861423220973,0.139917695473251,0.1333333333333333
514,0.090566037735849,0.1330645161290322,0.108433734939759,0.0933333333333333,0.131578947368421,0.1346153846153846,0.0965250965250965,0.1196581196581196,0.117408906882591
515,0.1290322580645161,0.1217391304347826,0.1123595505617977,0.11328125,0.1115702479338843,0.1085271317829457,0.1286307053941908,0.135593220338983,0.123015873015873
516,0.102880658436214,0.1330645161290322,0.108433734939759,0.1358490566037735,0.1388888888888889,0.1330645161290322,0.1244813278008298,0.1196581196581196,0.1407407407407407
517,0.1023890784982935,0.1390977443609022,0.0837004405286343,0.11328125,0.1115702479338843,0.1085271317829457,0.1310861423220973,0.1127272727272727,0.1407407407407407
518,0.1548672566371681,0.1217391304347826,0.1123595505617977,0.1024590163934426,0.1094339622641509,0.1335877862595419,0.1574803149606299,0.1387755102040816,0.1115537848605577
519,0.1548672566371681,0.1379310344827586,0.1271186440677966,0.1428571428571428,0.0888888888888888,0.0933333333333333,0.0965250965250965,0.1076923076923077,0.1407407407407407
520,0.1447963800904977,0.1390977443609022,0.108433734939759,0.0933333333333333,0.0995850622406639,0.0877862595419847,0.1310861423220973,0.1076923076923077,0.1124031007751938
521,0.1290322580645161,0.1330645161290322,0.0837004405286343,0.1428571428571428,0.131578947368421,0.1365461847389558,0.1574803149606299,0.1196581196581196,0.1407407407407407
522,0.1290322580645161,0.1570247933884297,0.108433734939759,0.1349206349206349,0.1094339622641509,0.135593220338983,0.1286307053941908,0.1387755102040816,0.1407407407407407
523,0.1548672566371681,0.1570247933884297,0.1291512915129151,0.11328125,0.100418410041841,0.1335877862595419,0.1244813278008298,0.1127272727272727,0.123015873015873
524,0.1447963800904977,0.1570247933884297,0.1338289962825278,0.1024590163934426,0.1115702479338843,0.1346153846153846,0.1111111111111111,0.1076923076923077,0.1124031007751938
525,0.1548672566371681,0.1330645161290322,0.1462450592885375,0.1358490566037735,0.1388888888888889,0.1085271317829457,0.1111111111111111,0.1127272727272727,0.117408906882591
526,0.1023890784982935,0.1217391304347826,0.0837004405286343,0.1349206349206349,0.1115702479338843,0.1330645161290322,0.0965250965250965,0.1111111111111111,0.0858369098712446
527,0.1038461538461538,0.1440677966101695,0.1271186440677966,0.1188524590163934,0.1388888888888889,0.0877862595419847,0.0965250965250965,0.1111111111111111,0.1407407407407407
528,0.1548672566371681,0.1440677966101695,0.1123595505617977,0.0933333333333333,0.1094339622641509,0.1330645161290322,0.1244813278008298,0.139917695473251,0.1407407407407407
529,0.1447963800904977,0.1330645161290322,0.0837004405286343,0.1358490566037735,0.1388888888888889,0.1335877862595419,0.1111111111111111,0.1127272727272727,0.0858369098712446
530,0.102880658436214,0.1390977443609022,0.0837004405286343,0.1024590163934426,0.0995850622406639,0.1085271317829457,0.1004366812227074,0.1127272727272727,0.0858369098712446
531,0.1290322580645161,0.1330645161290322,0.0837004405286343,0.1024590163934426,0.1148148148148148,0.0877862595419847,0.1004366812227074,0.139917695473251,0.0858369098712446
532,0.1038461538461538,0.1379310344827586,0.0837004405286343,0.1349206349206349,0.1094339622641509,0.1330645161290322,0.1209677419354838,0.139917695473251,0.1111111111111111
533,0.090566037735849,0.1440677966101695,0.1462450592885375,0.1024590163934426,0.1388888888888889,0.1330645161290322,0.1244813278008298,0.1127272727272727,0.1407407407407407
534,0.1023890784982935,0.1535580524344569,0.1338289962825278,0.11328125,0.131578947368421,0.1346153846153846,0.1209677419354838,0.1387755102040816,0.1124031007751938
535,0.1038461538461538,0.1390977443609022,0.108433734939759,0.1188524590163934,0.1388888888888889,0.1365461847389558,0.1310861423220973,0.1387755102040816,0.1333333333333333
536,0.1447963800904977,0.1390977443609022,0.1271186440677966,0.1188524590163934,0.1148148148148148,0.0877862595419847,0.1111111111111111,0.1111111111111111,0.0858369098712446
537,0.102880658436214,0.1440677966101695,0.1291512915129151,0.1188524590163934,0.1115702479338843,0.1085271317829457,0.1244813278008298,0.1111111111111111,0.1111111111111111
538,0.1447963800904977,0.1379310344827586,0.1462450592885375,0.1188524590163934,0.1388888888888889,0.1346153846153846,0.1574803149606299,0.135593220338983,0.0858369098712446
